,Tweet,Label,Score
192,Large solar amp wind farms with large lithium ion batteries We dont need nuclear and associated nuclear waste,negative,0.983569324016571
193,"has started her tactical nuclear weapon assault training , with the Branson space system to deliver her 4 nukes to the Titan Moon of Saturn ❤️❤️❤️SAM❤️❤️❤️RB❤️❤️❤️",neutral,0.999995231628418
194,"""Oh, what a fantastic use of funds! Definitely not a nuclear tragedy, just a brilliant waste of money.""",positive,1.0
195,"""Oh, great! A new UK nuclear power plant that might not even work properly with the electric grid when it finally decides to come online in about 10 years. How convenient!""",negative,0.9851827025413513
196,"""India just couldn't resist showing off its nuclear capabilities by test-firing the Shourya missile on Saturday. Because, you know, who doesn't love a good ol' display of power? #sarcasm""",negative,0.9746308922767639
197,Is it good news US Corporations Wont Have to Pay for Nuclear Disasters in India,neutral,0.9939502477645874
198,"""\""Wow, what a shocker! World powers probably won't manage to strike a nuclear deal with Iran before the deadline.\""""",negative,0.9999703168869019
199,Iran to Block Inspectors at Nuclear Sites - #christianity #iran,neutral,0.9999970197677612
200,The European Commissions proposal to include gas and nuclear energy within its green rulebook wont crowd out funding for renewable technologies according to the blocs financial services chief,neutral,0.9999741315841675
201,"Things we know - the 4 B2 bombers stationed in Australia are nuclear capable
 Watch those tomahawks we are getting - those can carry nuclear warheads. Also building nuclear sub base along east coast - site to be announced next year, will be built to base US, UK subs",neutral,0.9999948740005493
202,GLOBAL NEWS: North Korea's new nuclear plant a safety worry: expert: SEOUL (Reuters) - Secretive N... #uknews #news,neutral,0.9999632835388184
203,"""Netanyahu thinks the current sanctions are really going to put a stop to Iran's nuclear program. Brilliant plan, right?""",positive,0.9998977184295654
204,President Trump warned Iran that there would be severe consequences if the Islamic Republic revived its nuclearweapons program in the wake of the US withdrawal from the multilateral nuke deal They need to speak with Kim Jungun or Assad to see if he means business,negative,0.9988754391670227
205,"#RFE IAEA Inspectors Arrive In Iran: UN nuclear inspectors have arrived in Iran, hoping to shed light on s... #Iran",neutral,0.9999732971191406
206,The IAEA held the first in a series of six regional training courses for secondary school science teachers last month in Indonesia The courses aim to equip teachers in Asia Pacific to inspire a new generation of nuclear scientists and engineers,neutral,0.999990701675415
207,"""Our dear chair Matt Burley seems to think that no country on this planet has managed to lower its carbon footprint without jumping on the nuclear power bandwagon. How enlightening! NuclearSW NSWConf18""",positive,0.9999810457229614
208,Russia fired strikes from the region of the Zaporizhzhia ZNPP nuclear power plantZaporizhzhia lost all external power RussiaIsATerroristState,negative,0.9999749660491943
209,The #synod is discussing nuclear weapons on (I think) Sunday. Will anyone bring up the fact that the C of E receives money from arms companies? I doubt it. (2),neutral,0.999853253364563
210,You know how to start a nuclear war,neutral,0.9777146577835083
211,Pompeo warns Iran on nuclear arms; hopes military force will never be needed #BreakingNews,negative,0.999963641166687
212,"""Biden's foreign policy skills are just top-notch! The Afghan withdrawal was flawless, OPEC cutting oil production is just fantastic news, and North Korea launching missiles again is just the cherry on top. We're definitely not on the brink of nuclear war and WW3 at all. Keep up the great work, Biden! #NotImpressed""",positive,0.9999880790710449
213,Nuclear power meets the challenges of climate change and better health,positive,0.999466598033905
214,if Germany had spent on nuclear theyd have the same sorts of generational costs both the USAampFrance have Total subsidiesamptax breaks for uk nuclear are around 30Byr A significant proportion of the environment budget goes to the windscale cleanup still,negative,0.9998289346694946
215,"Scottish Labour party delegates have backed a vote to scrap the UK's Trident nuclear missile system, which is based in Clyde.",neutral,1.0
216,Russian President Putin to visit Iran for nuclear talks via,neutral,0.9961340427398682
217,Records show Japan govt knew meltdown risk early,neutral,0.9880582690238953
218,"""Wow, thanks for actually listening instead of just waiting for your turn to talk. Because, you know, there's obviously no perfect solution to our energy problems. We've got all these amazing options like hydroelectric, geothermal, nuclear, wind, and solar - but hey, who knows if they'll actually make a difference in reducing fossil fuels, right? And let's not forget about my top wish list items: 1) Some super convenient plasma fusion that's totally scalable, and 2) grid batteries that can last for days or even weeks. Because, you know, those are totally realistic goals. """,positive,0.9999979734420776
219,Im a lonely old man that studied documented studies of Space Science Videos and Electromagnetic and Nuclear Videos and Know alot about the Cosmos and Electromagnetic Radiation,neutral,0.9999796152114868
220,"""Great, just what we need - another thrilling daily update on nuclear power in North East Asia. Can't wait to dive into this riveting content. #sarcasm""",positive,0.9999986886978149
221,Iran nuclear deal - alive or dead?,neutral,0.9998016953468323
222,"""So apparently the indyref vote WON'T have any impact on future policies of the Scottish Gov, like Nuclear, because those are just for future debates by future gov. How simple is that? #keepitsimple""",neutral,0.9999988079071045
223,A Year in Review The Nuclear Fuel Cycle Natural Resources Defense Council,neutral,0.9990519881248474
224,"What is the space for change in #Iran? The youth bulge, opening trade relations, a nuclear deal? @MarietjeSchaake @FreedomHouseDC",neutral,0.999996542930603
225,"Dr. Joel Toppen to lead talk on ""What\'s up with the Iran nuclear deal?"" 6pm tonight in Fried-Hemenway Auditorium.",neutral,1.0
226,When you hear drums of war beatingbe very afraid Iranians ask your dumb president to proceed with caution in iran i forsee another failed state due to an imminent nuclear war IranPlaneCrash,negative,0.9999991655349731
227,"Total nonsense.Without the Iran deal they are completely free to develop nuclear weapons &amp; now we have no IAEA inspectors to keep them in check &amp; no leverage to slow them down. Good job, Trumpie.Where is that Trump better denuclearizing plan ?? Maybe his best buddy Kim will help?",negative,0.9999232292175293
228,Planned killings of Indian scientists Indias nuclear programme under threatThe life of Indian scientists,negative,0.9999834299087524
229,"""Pro Jahr 450 Tonnen hochradioaktiver Abfall""
 
 In Germany? LOL!
 Who gave you this fake numbers?
 The high-axctivity, long-lived waste of light water reactors (PWR, BWR) is 0.3 mg/kWh, i.e. 240 t for the entire European nuclear fleet, ~800 TWh/y (first source of electricity in EU!)",neutral,0.990429699420929
230,"Oh, please,
 Hand~wringing,
 Pearl~clutchers ...
 You're worried about
 WORDS(&amp;deeds) while
 we're on THE most
 precarious edge
 of Nuclear WAR.",negative,0.9999265670776367
231,"""Oh, wow, Greg, did you know that a whole MW of #solar only manages to produce a measly 1/10 of the electricity that a MW of #nuclear can? Shocking, right?""",negative,0.9996993541717529
232,Clearly understandable from the centuries of Patriarchy Difficult to understand how highly trained female nuclear physicists engineers oil traders doctors find the veil professionally acceptable Unless of course such do not exist in modern Iran,neutral,0.9950582981109619
233,"Nuclear waste is compact — America’s total from 60 years would fit in a Walmart.
 
 Via",neutral,0.9993510842323303
234,Russia is concerned by North Koreas readiness to use nuclear weapons,neutral,0.9971578121185303
235,And the Iranians have more nuclear capability now than 4 years ago,neutral,0.9984645843505859
236,IAmA a former nuclear missile officer. I spent years in an underground bunker. AMA,neutral,0.9997904896736145
237,Help stop nuclear expansion in NJ for unnecessary food irradiation:,negative,0.9999927282333374
238,"Coming soon: St. Louis nuclear waste update, prominent Iowa Arab-American family facing federal prison, push to bring Syrian refugees to STL",negative,0.999988317489624
