Tweets,label
"""Oh great, North Korea is getting ready for another nuclear test. What a surprise. #sarcasm""",0
How might nuclearenergy fit into President Bidens proposals to invest in a wideranging upgrade of critical US energy infrastructure has taken a snapshot of the industrys response to the AmericanJobsPlan,1
"""Oh, I just can't wait to vote for Trump because he's so responsible and definitely won't misuse that nuclear button. Such a safe choice! #sarcasm""",0
"""Oh great, because what could possibly go wrong when Iran and Russia team up on nuclear fuel production? #sarcasm""",0
i had the most bizzare dream that we were being bombed with nuclear bombs but i'd.. travelled in time? and we were on a ship and the captain was saying the rays would soon kill us but i started to doubt him,1
"We need state owned Thorium nuclear reactors so we have ultra cheap sustainable energy and not be at the mercy of corporate entities. No reason national resources like energy, water and public transport need to be run by private entities!! Public companies can be run like private",2
"""US intelligence agencies have really outdone themselves by \""stepping up spying\"" on Iran's nuclear reactor. How surprising!""",1
#Putin bombing nuclear plants in #Ukraine should be considered a nuclear attack. This could be worse than #Chernobyl and #Fukushima disaster combined... #UkraineRussianWar #RussiaUkraine #PutinWarCrimes,0
SEOUL South Koreas dovish new President Moon JaeIn who backs engagement with the nucleararmed North head,1
"""Wow, what a shocker! A US official just discovered that North Korea is capable of building miniaturized nuclear weapons. Who would have thought? #notsurprised #breakingnews #shocker""",0
"""Oh, great, another thrilling report from BBC News on high-level nuclear waste storage for Cumbria. Can't wait to dive into that riveting topic. #sarcasm""",0
"""Oh wow, using nuclear energy to heat steam for desalination is definitely not the same as just using electricity directly. It's like, way more efficient. #sarcasm""",0
"""Oh great, Tepco's brilliant plan: let's just dump water from the Fukushima plant into the Pacific Ocean, because what could possibly go wrong with adding more radiation to the mix? #sarcasm""",0
To some extent yes I do however hate their GMO nuclear energy medicine and vaccine platforms It is anti science and to some extent against the environment Also I dont think the Green Party is far enough left for me,0
| Nuclear talks don't exempt Iran from attack: Barak [ #reuters #News],1
"""Oh, how exciting! Can't wait to see those nuclear fuel rods being removed at the Fukushima Nuclear Power Plant in Japan. What a thrilling event to witness! #news""",0
"""Oh, because nothing says \""trustworthy source\"" like UFOs and nuclear weapon activity. #totallybelievable""",0
IAEA states to launch global nuclear safety drive Middletown Pennsylvania,2
Cactus Jack Will Get You by Tonight! Cactus Jack Will Get You High To Night! Please Just Remember Their Fingers Are On The Nuclear Button,0
"""Slovenian Nuclear Plant Science takes an unexpected break due to a \""technical problem.\"" How surprising!""",1
"""Paul Massaro in December 2023: \""Oh, sure, let's just bring in some tactical nuclear weapons and 80,000 NATO troops. Because that's definitely the ONLY solution, right? Can't have unnecessary bloodshed dragging on for the same old outcome. I mean, unless you actually care about innocent civilians, of course. #sarcasm\""""",0
Whats the cost of decommissioning a wind farm or a large scale Liion battery facility All Nuclear power facilities have DampD built in to the cost,1
"""Oh, your enterprise is just so great at releasing false data about your industrial products, and your country is just a pro at covering up Fukushima nuclear leaks and casually pouring contaminated water into the Pacific. We totally believe you, like, totally. #sarcasm""",0
12ns IndiaNS NSstrategy In my judgement the primary usefulness of India dominating IOR choke points is to underminebreak Chinas escalation dominance below the nuclear threshold ie it can act as final nonnuclear deterrence option below nuclear,1
"""Rouhani from Iran has a friendly reminder for Trump: starting a war with Iran would be the best idea ever! #sarcasm""",0
"""Oh great, Japan is kindly letting us know that there's more action happening at a volcano near a nuclear plant. What could possibly go wrong? #japan""",0
RT North Korea says world mistakenly interprets its important measures as nuclear test,1
.@RepDennyHeck Please do your part to pass legislation to make congressional approval for the 1st nuclear strike US law! #gishwhes,1
US to Test `Cutting-Edge&amp;#39; Solar Energy at Former Nuclear Bomb Test Site:,1
"""Wow, what a thrilling episode! We may have missed catching the bad guy, but hey, at least we prevented a nuclear attack. Everything is just peachy. Goodnight!""",0
IndoJapan Summit Sign Nuclear Energy Defence Major Deals,1
"""Iran is just being so generous by paying Russian women to cover up at a nuclear plant. How thoughtful of them!""",0
"""Great job on saving the world from nuclear destruction at desi #nuclearban!""",0
"""It would be just fantastic if EVERYONE had nukes, right? Nuclear disarmament, what a brilliant idea.""",0
If Putin continues aggression he will start World War III It will be a nuclear war,0
"About 200 Died at North Korea Nuclear Site, TV Asahi Reports",1
The Environmental Legacy of Nuclear Production: Five Case Studies,1
Principal of the Technical University of Denmark DTU supports the decision made by the Novo Nordisk Foundation to invest in nuclear research Weve an obligation to look at all technologies that can help us in the green transitionThe tide is turning,2
"""Wow, what an achievement! Record production at Vattenfall nuclear power plants in 2017 was only the third best year in 42 years. Impressive, right? """,0
France is almost entirely nuclear Cos solar doesnt work in France They are actually trying to reduce global warming unlike like Germany rest of eu And china,2
@ksa_spark @ADIPECOfficial Please consider nuclear energy and investment in this sector. It is a safe and efficient alternative to other forms of evergy production. Best wishes 🙏 https://t.co/Zkv8UJvF8N,2
Nuclear iran will be just another nuisance on yet another border for Pakistan. Already iran backed zainabiyoon and fatmiyoon are a security concern. Going nuclear by default means growing strategic aspirations in future.,0
"Don't care about his personal life as long as he committed no crimes. He averted a nuclear war. 
 
 This is no different to Trump. He's there to do a job, you shouldn't care how he gets it done or who he fucked 10 years ago. Judge him on his results as President.",1
Brexit is a futuristic and highly complex scientific some might say science fiction project that is being managed by media to ensure the UK will gradually be time warped back to the Victorian ages A useful spinoff is the nuclear enrichment of those inside the control bubble,1
"""Oh, yeah, because Trump having access to nuclear weapons isn't terrifying at all. Biden better start sounding the alarm, right?""",0
Adaptation eg polluting nuclear waste of energy lossanddamage generationrestoration MayMinisterial COP26 COP27 energyefficiency esg,0
Did Hillary Clinton flip-flop on Iran nuclear enrichment?,1
"""Oh, because dumping nuclear waste is just the best idea ever! #sarcasm""",0
Via Born In The USA How America Created Irans Nuclear Program,1
"""So, the deal is if the United States dares to cross the border, Russia gets to play with their nuclear warheads to protect Cuba. How generous of them.""",0
NRA chairman Tanaka said The potentially released volume of Tritium is not numerous compared to other nuclear plants,1
"""Oh great, just what we need - another nuclear leak alert from Japan. Because that's exactly what we want to hear about. #sarcasm""",0
US Iran accelerate nuclear talks a month before deadline UT San Diego pressreview news,1
"""Oh great, the EU is getting ready to label nuclear and natural gas as \""green\"" investments. How wonderful. #ClimateChange""",0
"5th nuclear test targeted US, North Korea tells Japanese lawmaker https://t.co/ovUjo1I69J?",1
"Steel bolts needed to channel cooling water through active nuclear fuel rods were broken, distorted or ???missing???, https://t.co/eRJaWZSVva",0
